method,seed,intent_id,intent_name,feature_id,test_intent_support,active_test_ids,top_k_observed,top20_intent_purity,top20_locale_entropy,cross_locale_stability,heldout_auc,validation_auc,validation_stability,top_ids
BatchTopK SAE,20260829,7,music_dislikeness,1887,4,11,11,0.0,0.9940302114769565,0.19421954853096648,0.49814439946018896,0.49957555178268254,,5152|11455|11259|11409|11438|6221|12813|11343|3207|3532|14555
BatchTopK SAE,20260829,8,iot_wemo_off,7556,18,37,20,0.35,0.9709505944546686,0.24031301536867655,0.6908286252354049,0.7495748299319729,0.9745183603500182,4201|1551|3298|4966|2566|4154|13023|10268|7503|4026|4799|13312|5652|321|10853|10217|2208|3364|8828|10119
BatchTopK SAE,20260829,9,cooking_recipe,5512,72,96,20,0.7,0.934068055375491,0.43465123633746394,0.8271850061387355,0.8456465517241379,0.6443650982270891,9961|9941|9969|10072|10770|10045|10501|10171|10214|10217|10107|4544|10621|10076|13043|10055|10812|10099|9962|10166
BatchTopK SAE,20260829,10,qa_currency,8557,39,96,20,0.95,0.0,0.8912689072472677,0.99965858654831,0.9998558246828143,0.9048428873036483,281|13796|14762|14973|14599|13738|13896|14453|14304|14029|14239|14437|14620|13684|14928|14241|15124|13685|13982|14074
BatchTopK SAE,20260829,11,transport_traffic,7362,15,66,20,0.65,0.0,0.43801002414078716,0.9316175640591489,0.9371241408934707,0.8283545954193533,6295|12717|12413|12289|13215|12675|12672|12442|12685|12838|12869|12736|12789|12693|12254|12240|333|4492|5955|3586
BatchTopK SAE,20260829,12,general_quirky,5396,169,6,6,0.6666666666666666,0.6500224216483541,-0.0007486561589228285,0.5114833911519541,0.5250169033130494,0.37980013292406517,6515|6388|6516|7892|6227|11505
BatchTopK SAE,20260829,13,weather_query,3932,156,187,20,0.95,0.0,0.8102826970801847,0.8909549731918154,0.9666498655913979,0.919608556857156,3507|1933|4614|3407|4227|2678|3516|6473|2917|2611|790|1655|2322|4383|1308|216|3406|4266|2890|3614
BatchTopK SAE,20260829,14,audio_volume_up,7558,13,117,20,0.25,0.934068055375491,0.23422657170832578,0.7590524534686971,0.6991452991452991,0.8545091378018337,443|5481|4831|2207|5611|2591|1640|4090|170|5339|8035|1630|13685|3834|1048|3809|4606|12800|13934|14597
BatchTopK SAE,20260829,15,email_addcontact,4674,12,104,20,0.2,0.0,0.24094279463648596,0.9067715381145693,0.9985119047619048,0.686395166775004,11146|15829|16225|10956|10954|16956|16519|16955|15948|16455|17111|15946|16797|16777|16781|17090|17116|16529|16711|17054
BatchTopK SAE,20260829,16,takeaway_order,7332,22,82,20,0.35,0.0,0.22164958623699574,0.7183237672036042,0.7888841324200915,0.7750300310410663,168|3021|2480|5406|3671|1379|2336|3835|170|132|5488|5324|169|1247|4137|3295|3020|171|2255|2338
BatchTopK SAE,20260829,17,email_querycontact,3631,26,65,20,0.8,0.0,0.6905842315881818,0.8042671129006956,0.7887771118721463,0.5894813293224649,16907|15815|16529|13154|15982|16532|16874|16797|17111|15983|16777|16983|16523|16583|16672|16589|16975|16225|15948|14190
BatchTopK SAE,20260829,18,iot_hue_lightup,5147,27,181,20,0.5,0.7219280948873623,0.8228698252034233,0.987280718324581,0.985587899543379,0.9333147398696008,3700|1756|962|3595|3883|1071|6015|3762|468|2264|3386|5574|5201|2075|3834|3098|2711|2774|964|80
BatchTopK SAE,20260829,19,recommendation_locations,7661,31,179,20,0.4,1.0,0.541243760843555,0.8756905773940932,0.8551826353031173,0.791190645500755,4461|6072|3276|3020|5840|11677|4048|11947|9137|12019|11678|11796|2414|2447|11778|3671|11922|5406|11802|2850
BatchTopK SAE,20260829,20,play_audiobook,2413,41,88,20,0.25,0.8112781244591328,0.4323896828252176,0.6837392818752238,0.5503651202749141,0.17958347687898737,3562|10579|3011|3894|3031|8100|608|9116|9815|5911|9827|9855|3103|151|9857|14367|11505|6596|16961|16056
BatchTopK SAE,20260829,21,lists_createoradd,414,39,244,20,0.35,0.4689955935892812,0.6238750071235791,0.7166180809062339,0.6487378083763625,0.6977141774802138,10427|11023|10756|10538|10757|10753|10940|11085|7774|10812|10776|10759|10513|15333|10678|10815|11177|10645|10770|12817
BatchTopK SAE,20260829,22,news_query,4382,124,370,20,1.0,0.6098403047164004,0.7625771177064755,0.8972908443355565,0.8550973451327434,0.7315951904212838,3060|15214|1061|2496|2315|2203|3603|441|3624|2594|178|5286|5270|3037|2651|4662|424|1474|5688|5930
BatchTopK SAE,20260829,23,alarm_query,4974,34,38,20,0.4,0.6098403047164004,-0.0054595310084105545,0.6873822125987409,0.8175998529772114,0.41918404537863624,4851|5122|862|4121|6055|4247|5201|5006|796|4249|1658|10979|2283|10590|4017|5365|13363|939|15348|508
BatchTopK SAE,20260829,24,iot_wemo_on,3290,10,21,20,0.0,0.4689955935892812,-0.0020456733230870628,0.4964503042596349,0.49701873935264057,-0.005731008854458684,13451|4154|10213|10031|11384|5050|16624|41|16693|11174|7046|16049|12693|5370|14138|14668|9694|14063|1072|10338
BatchTopK SAE,20260829,25,general_joke,8054,19,171,20,0.85,0.9927744539878083,0.7496964121756956,0.9989470114757902,0.9997160704145373,0.8927790774688962,2721|6147|4217|1256|412|4982|1372|5952|4216|494|1158|6517|527|4913|1579|411|8672|3330|124|13074
BatchTopK SAE,20260829,26,qa_definition,2593,57,199,20,0.95,0.9927744539878083,0.688957419947209,0.875270450258246,0.8848916627414036,0.7627496928700334,13288|13361|13900|13908|13863|13069|12982|12963|13165|14879|14378|14761|12957|14995|14857|13799|13907|10125|15127|13689
BatchTopK SAE,20260829,27,social_query,4861,25,43,20,0.25,0.9709505944546686,0.44637949493131696,0.6146517159361197,0.6847269624573379,0.7853307897405043,11426|11339|15304|15511|15444|15321|9569|15326|3008|783|3779|15508|6615|10931|2234|9678|12724|9506|3492|15138
BatchTopK SAE,20260829,28,music_settings,592,6,4,4,0.0,0.8112781244591328,-0.00048126821654066515,0.49932478055367996,0.5826235093696763,,4116|3264|5557|6701
BatchTopK SAE,20260829,30,calendar_remove,1136,67,235,20,0.7,1.0,0.6675504014235897,0.9735448918797944,0.9134329124319887,0.8363021904569982,10895|10590|7891|7993|7609|6713|8430|8670|8410|11164|7080|10808|8302|8431|7289|9015|8856|7660|10770|1675
BatchTopK SAE,20260829,31,iot_hue_lightdim,8842,21,41,20,0.6,0.7219280948873623,0.368941008485668,0.8544767075476272,0.7114677775055135,0.4937763091635968,14|3222|2350|3280|158|2351|4896|12104|964|5439|2016|1030|6093|790|468|665|2128|1778|5988|5727
BatchTopK SAE,20260829,32,calendar_query,4564,126,145,20,0.75,0.28639695711595625,0.2506674936408211,0.6268221574344023,0.6103018009711723,0.6214234064976013,8044|7120|8494|7570|6850|8916|8559|6432|8975|7690|7502|8043|10570|7397|10832|9197|6213|10931|12392|8084
BatchTopK SAE,20260829,33,email_sendemail,2952,114,295,20,0.85,0.9927744539878083,0.8935749631317484,0.9615559571669188,0.9806376811594203,0.9184779654855414,16851|16005|17043|17011|16318|16056|16630|16375|15765|17069|16496|16613|16314|15942|16780|16506|15841|15796|16995|15970
BatchTopK SAE,20260829,34,iot_cleaning,6326,26,66,20,1.0,0.0,0.6777811913694044,0.980148250797469,0.9988888888888889,0.9358299072410248,4013|5697|1575|864|2903|292|1941|5330|4173|2959|3841|4043|1059|1924|1151|290|2960|2434|635|2517
BatchTopK SAE,20260829,35,audio_volume_down,6882,11,24,20,0.0,0.28639695711595625,-0.00203331724367714,0.4959418329387893,0.4948892674616695,0.6696987055224315,6295|15703|15635|5577|14857|10846|6243|13361|5122|4436|10426|9706|10687|5573|13681|1630|4272|4831|9961|4090
BatchTopK SAE,20260829,36,play_radio,1810,72,81,20,0.85,0.8812908992306927,0.6372122822761295,0.8939677332719459,0.8556857638888891,0.9299751487352257,9326|9520|9317|9321|9406|9212|9225|9542|9394|9408|9619|9632|9263|9601|3101|2365|5614|9353|9362|9361
